season,player_id,player_name,team_id,team_name,conference,position,games,starts,dropbacks,pass_attempts,sacks_taken,pressures_faced,completions,pass_yards,pass_td,interceptions,sacks_yards_lost,air_yards,yac,completion_pct,yards_per_att,adj_yards_per_att,yards_per_dropback,td_rate,int_rate,air_yards_per_att,yac_per_comp,pressure_rate,sack_rate,epa_total_pass,epa_per_dropback,ppa_total_pass,ppa_per_dropback,success_rate,explosive_pass_rate
2019,4036055,Maurice Ffrench,221,Pittsburgh,ACC,WR,,,1.0,1,0.0,,1.0,14,1.0,0.0,0.0,,,1.0,14.0,34.0,14.0,1.0,0.0,,,,0.0,4.48,4.48,2.5482831751790815,2.5482831751790815,1.0,0.0
2019,4036065,Thomas MacVittie,2305,Kansas,Big 12,QB,,,1.0,1,0.0,,0.0,-5,0.0,1.0,0.0,,,0.0,-5.0,-50.0,-5.0,0.0,1.0,,,,0.0,0.4062114910370669,0.4062114910370669,-3.076632796107061,-3.076632796107061,1.0,0.0
2019,4036066,Aaron Mathews,221,Pittsburgh,ACC,WR,,,1.0,1,0.0,,1.0,43,1.0,0.0,0.0,,,1.0,43.0,63.0,43.0,1.0,0.0,,,,0.0,6.51,6.51,3.3523700879308542,3.3523700879308542,1.0,1.0
2019,4036149,Nate Stanley,2294,Iowa,Big Ten,QB,,,438.0,420,18.0,,236.0,2638,17.0,7.0,220.0,,,0.5619047619047619,6.280952380952381,6.34047619047619,6.0228310502283104,0.04047619047619048,0.016666666666666666,,,,0.0410958904109589,174.13388946927026,0.39756595769239783,97.41719833364265,0.22241369482566814,0.4785714285714286,0.11666666666666667
2019,4036189,Thaddeus Moss,99,LSU,SEC,TE,,,1.0,1,0.0,,1.0,8,1.0,0.0,0.0,,,1.0,8.0,28.0,8.0,1.0,0.0,,,,0.0,4.579396374084063,4.579396374084063,2.676770954733065,2.676770954733065,1.0,0.0
2019,4036210,Tyrrell Pigrome,120,Maryland,Big Ten,QB,,,134.0,125,9.0,,66.0,473,5.0,6.0,75.0,,,0.528,3.784,2.424,3.529850746268657,0.04,0.048,,,,0.06716417910447761,17.33093428414065,0.12933533047866155,-18.640063873500193,-0.13910495427985217,0.416,0.072
2019,4036262,Brandon Peters,356,Illinois,Big Ten,QB,,,312.0,292,20.0,,150.0,1565,19.0,6.0,167.0,,,0.5136986301369864,5.359589041095891,5.736301369863014,5.016025641025641,0.06506849315068493,0.02054794520547945,,,,0.0641025641025641,97.15322270842547,0.3113885343218765,56.1712613972152,0.18003609422184358,0.4212328767123288,0.08904109589041095
2019,4036275,Sean McKeon,130,Michigan,Big Ten,TE,,,1.0,1,0.0,,1.0,6,1.0,0.0,0.0,,,1.0,6.0,26.0,6.0,1.0,0.0,,,,0.0,3.513213388631248,3.513213388631248,2.052489771065277,2.052489771065277,1.0,0.0
2019,4036357,Collin Hill,36,Colorado State,Mountain West,QB,,,102.0,100,2.0,,65.0,737,5.0,2.0,18.0,,,0.65,7.37,7.47,7.2254901960784315,0.05,0.02,,,,0.0196078431372549,56.42227728904173,0.553159581265115,37.65248358652153,0.3691419959462895,0.57,0.06
2019,4036378,Jordan Love,328,Utah State,Mountain West,QB,,,505.0,490,15.0,,292.0,3052,23.0,16.0,92.0,,,0.5959183673469388,6.228571428571429,5.697959183673469,6.043564356435644,0.04693877551020408,0.0326530612244898,,,,0.0297029702970297,214.4493948147092,0.42465226695982017,98.39896455473583,0.19484943476185312,0.46938775510204084,0.09591836734693877
2019,4036419,Skylar Thompson,2306,Kansas State,Big 12,QB,,,326.0,309,17.0,,170.0,2067,10.0,5.0,106.0,,,0.5501618122977346,6.689320388349515,6.608414239482201,6.340490797546012,0.032362459546925564,0.016181229773462782,,,,0.05214723926380368,155.15544861497017,0.4759369589416263,103.87260995258514,0.31862763789136545,0.5080906148867314,0.10355987055016182
2019,4036427,Jacob Huesman,2026,App State,Sun Belt,QB,,,7.0,7,0.0,,5.0,92,2.0,0.0,0.0,,,0.7142857142857143,13.142857142857142,18.857142857142858,13.142857142857142,0.2857142857142857,0.0,,,,0.0,13.820660762239532,1.9743801088913617,9.680622921687979,1.3829461316697114,0.42857142857142855,0.14285714285714285
2019,4036429,Zac Thomas,2026,App State,Sun Belt,QB,,,368.0,354,14.0,,213.0,2444,26.0,6.0,91.0,,,0.6016949152542372,6.903954802259887,7.610169491525424,6.641304347826087,0.07344632768361582,0.01694915254237288,,,,0.03804347826086957,221.24717117660708,0.6012151390668671,127.61343078012496,0.3467756271199048,0.5169491525423728,0.1016949152542373
2019,4036431,Darrynton Evans,2026,App State,Sun Belt,RB,,,2.0,2,0.0,,2.0,-13,0.0,0.0,0.0,,,1.0,-6.5,-6.5,-6.5,0.0,0.0,,,,0.0,-2.7257217982352135,-1.3628608991176068,1.305780675653958,0.652890337826979,0.5,0.0
2019,4036473,Logan Bonner,2032,Arkansas State,Sun Belt,QB,,,173.0,163,10.0,,91.0,983,10.0,1.0,67.0,,,0.558282208588957,6.030674846625767,6.9815950920245395,5.682080924855492,0.06134969325153374,0.006134969325153374,,,,0.057803468208092484,56.41500702708206,0.3260983065149252,34.30452600644857,0.19829205784074316,0.43558282208588955,0.0736196319018405
2019,4036488,Darryl Pearson Jr.,2011,Alabama State,SWAC,RB,,,1.0,1,0.0,,1.0,3,0.0,0.0,0.0,,,1.0,3.0,3.0,3.0,0.0,0.0,,,,0.0,0.13383246250395064,0.13383246250395064,-0.16171449534916515,-0.16171449534916515,1.0,0.0
2019,4036510,Messiah deWeaver,295,Old Dominion,Conference USA,QB,,,80.0,80,0.0,,29.0,253,1.0,0.0,77.0,,,0.3625,3.1625,3.4125,3.1625,0.0125,0.0,,,,0.0,-8.763550672920074,-0.10954438341150093,-5.388551513157704,-0.0673568939144713,0.3375,0.0625
2019,4036585,Caleb Evans,2433,UL Monroe,Sun Belt,QB,,,411.0,399,12.0,,234.0,2557,22.0,10.0,96.0,,,0.5864661654135338,6.408521303258145,6.383458646616542,6.221411192214112,0.05513784461152882,0.02506265664160401,,,,0.029197080291970802,206.36908332779888,0.5021145579751798,99.0804966963452,0.2410717681176282,0.49122807017543857,0.10275689223057644
2019,4036595,Josh Pederson,2433,UL Monroe,Sun Belt,TE,,,2.0,2,0.0,,1.0,33,0.0,0.0,0.0,,,0.5,16.5,16.5,16.5,0.0,0.0,,,,0.0,1.6100000000000008,0.8050000000000004,1.7773124808488632,0.8886562404244316,0.5,0.5
2019,4036650,Shai Werts,290,Georgia Southern,Sun Belt,WR,,,173.0,152,21.0,,67.0,705,8.0,1.0,131.0,,,0.4407894736842105,4.6381578947368425,5.394736842105263,4.07514450867052,0.05263157894736842,0.006578947368421052,,,,0.12138728323699421,40.00350531558877,0.2312341347721894,10.241620525624837,0.059200118645230275,0.3618421052631579,0.09868421052631579
2019,4036754,Austin Conway,2751,Wyoming,Mountain West,WR,,,1.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.6999999999999997,-0.6999999999999997,-1.1143038065675126,-1.1143038065675126,0.0,0.0
2019,4036923,Kelvin Hopkins Jr.,349,Army,FBS Independents,QB,,,83.0,79,4.0,,32.0,466,4.0,5.0,34.0,,,0.4050632911392405,5.89873417721519,4.063291139240507,5.614457831325301,0.05063291139240506,0.06329113924050633,,,,0.04819277108433735,35.314361737210454,0.4254742377977163,3.0536830836663134,0.036791362453811004,0.43037974683544306,0.11392405063291139
2019,4036931,Zach Potter,349,Army,FBS Independents,P,,,2.0,2,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.15560786512113145,0.07780393256056573,-1.668262930857047,-0.8341314654285235,0.5,0.0
2019,4036942,Kell Walker,349,Army,FBS Independents,RB,,,1.0,1,0.0,,0.0,-5,0.0,0.0,5.0,,,0.0,-5.0,-5.0,-5.0,0.0,0.0,,,,0.0,-1.3872241044972689,-1.3872241044972689,-0.8065862660050143,-0.8065862660050143,0.0,0.0
2019,4037118,Mo Hasan,238,Vanderbilt,SEC,QB,,,13.0,12,1.0,,7.0,116,1.0,0.0,4.0,,,0.5833333333333334,9.666666666666666,11.333333333333334,8.923076923076923,0.08333333333333333,0.0,,,,0.07692307692307693,7.746928804901945,0.5959176003770726,3.3616777578913015,0.2585905967608694,0.4166666666666667,0.16666666666666666
2019,4037121,Rex Culpepper,183,Syracuse,ACC,QB,,,1.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.6999999999999997,-0.6999999999999997,-0.9391692565688832,-0.9391692565688832,0.0,0.0
2019,4037213,Jamie Newman,154,Wake Forest,ACC,QB,,,392.0,378,14.0,,218.0,2627,26.0,11.0,129.0,,,0.5767195767195767,6.949735449735449,7.015873015873016,6.701530612244898,0.06878306878306878,0.0291005291005291,,,,0.03571428571428571,236.7408464560799,0.6039307307553059,121.93210568665913,0.31105129001698756,0.5026455026455027,0.10317460317460317
2019,4037293,Lucas Johnson,59,Georgia Tech,ACC,QB,,,44.0,40,4.0,,20.0,184,1.0,0.0,25.0,,,0.5,4.6,5.1,4.181818181818182,0.025,0.0,,,,0.09090909090909091,0.5310249059947796,0.012068747863517719,-3.8211310543659587,-0.08684388759922633,0.35,0.075
2019,4037377,CJ Windham,2393,Middle Tennessee,Conference USA,WR,,,1.0,1,0.0,,1.0,26,1.0,0.0,0.0,,,1.0,26.0,46.0,26.0,1.0,0.0,,,,0.0,5.310388375672157,5.310388375672157,2.652313919145087,2.652313919145087,1.0,1.0
2019,4037420,Drayton Arnold,236,Chattanooga,Southern,QB,,,10.0,10,0.0,,5.0,36,0.0,2.0,0.0,,,0.5,3.6,-5.4,3.6,0.0,0.2,,,,0.0,1.2753332302135334,0.12753332302135334,-4.096014058975692,-0.4096014058975692,0.5,0.0
2019,4037449,Jack Allison,277,West Virginia,Big 12,QB,,,29.0,27,2.0,,18.0,83,2.0,2.0,10.0,,,0.6666666666666666,3.074074074074074,1.2222222222222223,2.8620689655172415,0.07407407407407407,0.07407407407407407,,,,0.06896551724137931,13.840519829567668,0.47725930446785064,-0.11150789041555953,-0.0038450996695020526,0.4444444444444444,0.037037037037037035
2019,4037478,Gerrid Doaks,2132,Cincinnati,American Athletic,RB,,,1.0,1,0.0,,1.0,28,1.0,0.0,0.0,,,1.0,28.0,48.0,28.0,1.0,0.0,,,,0.0,7.010348676196849,7.010348676196849,4.18142783421473,4.18142783421473,1.0,1.0
2019,4037514,Rontavius Groves,153,North Carolina,ACC,WR,,,1.0,1,0.0,,1.0,2,1.0,0.0,0.0,,,1.0,2.0,22.0,2.0,1.0,0.0,,,,0.0,3.8706453142827653,3.8706453142827653,2.544830284062861,2.544830284062861,1.0,0.0
2019,4037556,Steven Duncan,98,Western Kentucky,Conference USA,QB,,,121.0,119,2.0,,69.0,764,5.0,3.0,12.0,,,0.5798319327731093,6.420168067226891,6.126050420168068,6.31404958677686,0.04201680672268908,0.025210084033613446,,,,0.01652892561983471,58.3673546976758,0.4823748322121967,20.644265295596824,0.17061376277352747,0.4957983193277311,0.09243697478991597
2019,4037603,Josh Jackson,120,Maryland,Big Ten,QB,,,249.0,230,19.0,,97.0,1119,12.0,6.0,158.0,,,0.4217391304347826,4.8652173913043475,4.734782608695652,4.493975903614458,0.05217391304347826,0.02608695652173913,,,,0.07630522088353414,61.39883072338663,0.24658164949151257,2.8770064588193067,0.01155424280650324,0.3826086956521739,0.08260869565217391
2019,4037624,Sam Denmark,324,Coastal Carolina,Sun Belt,WR,,,1.0,1,0.0,,1.0,44,1.0,0.0,0.0,,,1.0,44.0,64.0,44.0,1.0,0.0,,,,0.0,7.099396374084064,7.099396374084064,4.1094399401484925,4.1094399401484925,1.0,1.0
2019,4037642,Austin Kendall,277,West Virginia,Big 12,QB,,,325.0,314,11.0,,186.0,1834,12.0,10.0,77.0,,,0.5923566878980892,5.840764331210191,5.171974522292993,5.643076923076923,0.03821656050955414,0.03184713375796178,,,,0.033846153846153845,137.87446014506844,0.4242291081386721,58.24775848100895,0.17922387224925831,0.46178343949044587,0.08917197452229299
2019,4038220,Cole McDonald,62,Hawai'i,Mountain West,QB,,,498.0,488,10.0,,304.0,3596,34.0,13.0,104.0,,,0.6229508196721312,7.368852459016393,7.563524590163935,7.220883534136546,0.06967213114754098,0.02663934426229508,,,,0.020080321285140562,325.21941156620625,0.653051027241378,172.12628279950476,0.34563510602310193,0.5819672131147541,0.09836065573770492
2019,4038224,Dru Brown,197,Oklahoma State,Big 12,QB,,,117.0,114,3.0,,71.0,752,7.0,1.0,59.0,,,0.6228070175438597,6.5964912280701755,7.4298245614035086,6.427350427350428,0.06140350877192982,0.008771929824561403,,,,0.02564102564102564,51.529996957222615,0.4404273244207061,25.475441097004115,0.21773881279490698,0.42105263157894735,0.08771929824561403
2019,4038460,Dillon Stoner,197,Oklahoma State,Big 12,WR,,,1.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.6999999999999993,-0.6999999999999993,-0.6293481074675658,-0.6293481074675658,0.0,0.0
2019,4038520,Reid Herring,151,East Carolina,American Athletic,QB,,,8.0,8,0.0,,5.0,74,0.0,0.0,0.0,,,0.625,9.25,9.25,9.25,0.0,0.0,,,,0.0,3.8583102392906676,0.48228877991133345,3.5894057972248063,0.4486757246531008,0.625,0.125
2019,4038539,Sewo Olonilua,2628,TCU,Big 12,RB,,,2.0,1,1.0,,0.0,-6,0.0,0.0,6.0,,,0.0,-6.0,-6.0,-3.0,0.0,0.0,,,,0.5,-4.698061791977516,-2.349030895988758,-4.030422396406681,-2.0152111982033407,0.0,0.0
2019,4038741,Kato Nelson,2006,Akron,Mid-American,QB,,,358.0,319,39.0,,149.0,1475,10.0,6.0,218.0,,,0.4670846394984326,4.623824451410658,4.4043887147335425,4.120111731843576,0.03134796238244514,0.018808777429467086,,,,0.10893854748603352,54.85093949313068,0.15321491478528124,9.219895139773403,0.02575389703847319,0.4043887147335423,0.08150470219435736
2019,4038809,Jake Bentley,2579,South Carolina,SEC,QB,,,35.0,32,3.0,,15.0,98,0.0,2.0,19.0,,,0.46875,3.0625,0.25,2.8,0.0,0.0625,,,,0.08571428571428572,-8.42905721375457,-0.24083020610727343,-8.990220782094378,-0.2568634509169822,0.40625,0.0625
2019,4038918,Justin Agner,2226,Florida Atlantic,Conference USA,QB,,,7.0,6,1.0,,3.0,25,0.0,1.0,5.0,,,0.5,4.166666666666667,-3.3333333333333335,3.5714285714285716,0.0,0.16666666666666666,,,,0.14285714285714285,0.7868722532765995,0.11241032189665708,-0.25359411371445706,-0.03622773053063672,0.3333333333333333,0.0
2019,4038930,Kavious Price,2309,Kent State,Mid-American,WR,,,2.0,2,0.0,,1.0,10,1.0,0.0,0.0,,,0.5,5.0,15.0,5.0,0.5,0.0,,,,0.0,4.354477776786717,2.1772388883933584,1.8684086958196762,0.9342043479098381,0.5,0.0
2019,4038940,Terry Wilson,96,Kentucky,SEC,QB,,,54.0,51,3.0,,29.0,326,2.0,0.0,8.0,,,0.5686274509803921,6.392156862745098,7.176470588235294,6.037037037037037,0.0392156862745098,0.0,,,,0.05555555555555555,20.61811510853958,0.3818169464544367,9.492010938482474,0.17577798034226805,0.47058823529411764,0.0784313725490196
2019,4038941,Justin Herbert,2483,Oregon,Pac-12,QB,,,440.0,422,18.0,,270.0,3030,31.0,6.0,157.0,,,0.6398104265402843,7.180094786729858,8.009478672985782,6.886363636363637,0.07345971563981042,0.014218009478672985,,,,0.04090909090909091,294.0982685232281,0.6684051557346093,166.85988453358894,0.3792270103036112,0.54739336492891,0.1066350710900474
2019,4038966,Jack Sorenson,193,Miami (OH),Mid-American,WR,,,2.0,2,0.0,,1.0,21,1.0,0.0,0.0,,,0.5,10.5,20.5,10.5,0.5,0.0,,,,0.0,5.3833916419933185,2.6916958209966593,2.199063730646756,1.099531865323378,0.5,0.5
2019,4039000,Aaron Fuller,264,Washington,Pac-12,WR,,,1.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.6999999999999997,-0.6999999999999997,-0.6630222646782312,-0.6630222646782312,0.0,0.0
2019,4039034,Shane Buechele,2567,SMU,American Athletic,QB,,,504.0,493,11.0,,295.0,3511,25.0,10.0,100.0,,,0.5983772819472617,7.121703853955375,7.223123732251521,6.966269841269841,0.05070993914807302,0.02028397565922921,,,,0.021825396825396824,275.2497812227491,0.5461305182991054,159.78734006554848,0.31703837314592953,0.5010141987829615,0.11967545638945233
2019,4039043,Collin Johnson,251,Texas,Big 12,WR,,,2.0,2,0.0,,2.0,27,2.0,0.0,0.0,,,1.0,13.5,33.5,13.5,1.0,0.0,,,,0.0,8.483213388631247,4.241606694315624,4.68478658486077,2.342393292430385,1.0,0.5
2019,4039050,Devin Duvernay,251,Texas,Big 12,WR,,,2.0,2,0.0,,2.0,14,0.0,0.0,0.0,,,1.0,7.0,7.0,7.0,0.0,0.0,,,,0.0,0.1553383413132594,0.0776691706566297,0.14531666332097098,0.07265833166048549,0.5,0.0
2019,4039073,Mason Fine,249,North Texas,Conference USA,QB,,,455.0,437,18.0,,257.0,2773,30.0,8.0,157.0,,,0.5881006864988558,6.345537757437071,6.894736842105263,6.094505494505494,0.06864988558352403,0.018306636155606407,,,,0.03956043956043956,275.1206213059446,0.6046607061669113,139.78893458193474,0.30722842765260383,0.5125858123569794,0.09839816933638444
2019,4039160,Kylen Granson,2567,SMU,American Athletic,TE,,,1.0,1,0.0,,1.0,10,1.0,0.0,0.0,,,1.0,10.0,30.0,10.0,1.0,0.0,,,,0.0,4.8999999999999995,4.8999999999999995,2.7992199015013846,2.7992199015013846,1.0,0.0
2019,4039210,Drew Plitt,2050,Ball State,Mid-American,QB,,,418.0,393,25.0,,236.0,2756,24.0,7.0,158.0,,,0.6005089058524173,7.012722646310433,7.432569974554707,6.5933014354066986,0.061068702290076333,0.017811704834605598,,,,0.05980861244019139,224.3534133053088,0.5367306538404517,122.14007067588236,0.29220112601885734,0.5139949109414759,0.10687022900763359
2019,4039266,Kaden Keon,2117,Central Michigan,Mid-American,PK,,,1.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-5.5389223565040595,-5.5389223565040595,-3.9936540427983793,-3.9936540427983793,0.0,0.0
2019,4039268,Tommy Lazzaro,2117,Central Michigan,Mid-American,QB,,,7.0,7,0.0,,3.0,23,0.0,0.0,0.0,,,0.42857142857142855,3.2857142857142856,3.2857142857142856,3.2857142857142856,0.0,0.0,,,,0.0,1.5359751642985682,0.21942502347122403,-0.9007085704962775,-0.12867265292803964,0.42857142857142855,0.0
2019,4039295,Keith Corbin,248,Houston,American Athletic,WR,,,1.0,1,0.0,,1.0,28,1.0,0.0,0.0,,,1.0,28.0,48.0,28.0,1.0,0.0,,,,0.0,5.459999999999999,5.459999999999999,2.764014474138431,2.764014474138431,1.0,1.0
2019,4039300,D'Eriq King,248,Houston,American Athletic,QB,,,127.0,117,10.0,,54.0,538,4.0,2.0,44.0,,,0.46153846153846156,4.598290598290598,4.512820512820513,4.2362204724409445,0.03418803418803419,0.017094017094017096,,,,0.07874015748031496,10.480787749298141,0.08252588778974915,-4.848126756977651,-0.03817422643289489,0.37606837606837606,0.08547008547008547
2019,4039307,Marquez Stevenson,248,Houston,American Athletic,WR,,,1.0,1,0.0,,1.0,75,1.0,0.0,0.0,,,1.0,75.0,95.0,75.0,1.0,0.0,,,,0.0,8.75,8.75,6.0777551197213215,6.0777551197213215,1.0,1.0
2019,4039354,David Moore,2117,Central Michigan,Mid-American,QB,,,174.0,168,6.0,,92.0,1063,4.0,4.0,54.0,,,0.5476190476190477,6.3273809523809526,5.732142857142857,6.109195402298851,0.023809523809523808,0.023809523809523808,,,,0.034482758620689655,66.3029561887584,0.38105147234918624,30.053890385350556,0.17272350796178482,0.4642857142857143,0.1130952380952381
2019,4039358,Patrick Taylor Jr.,235,Memphis,American Athletic,RB,,,1.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.6999999999999997,-0.6999999999999997,-0.4181180581276075,-0.4181180581276075,0.0,0.0
2019,4039390,Tevaka Tuioti,167,New Mexico,Mountain West,QB,,,214.0,203,11.0,,99.0,1171,7.0,6.0,65.0,,,0.4876847290640394,5.768472906403941,5.12807881773399,5.47196261682243,0.034482758620689655,0.029556650246305417,,,,0.0514018691588785,50.95540695789403,0.238109378307916,9.065075246958132,0.04236016470541183,0.4187192118226601,0.09359605911330049
2019,4039436,Malcolm Perry,2426,Navy,American Athletic,QB,,,109.0,99,10.0,,48.0,958,7.0,2.0,74.0,,,0.48484848484848486,9.676767676767676,10.181818181818182,8.788990825688073,0.0707070707070707,0.020202020202020204,,,,0.09174311926605505,82.17452472381201,0.7538947222368074,46.71522844400941,0.4285800774679763,0.47474747474747475,0.23232323232323232
2019,4039470,Marcus Childers,2459,Northern Illinois,Mid-American,QB,,,88.0,84,4.0,,46.0,317,6.0,3.0,37.0,,,0.5476190476190477,3.7738095238095237,3.5952380952380953,3.602272727272727,0.07142857142857142,0.03571428571428571,,,,0.045454545454545456,51.82496459832924,0.5889200522537413,12.495454844265504,0.14199380504847164,0.5,0.05952380952380952
2019,4039495,Eli Peters,2649,Toledo,Mid-American,QB,,,108.0,106,2.0,,61.0,786,5.0,3.0,13.0,,,0.5754716981132075,7.415094339622642,7.084905660377358,7.277777777777778,0.04716981132075472,0.02830188679245283,,,,0.018518518518518517,72.87604442847109,0.6747781891525101,37.9021844529289,0.35094615234193427,0.5566037735849056,0.10377358490566038
2019,4039503,Shakif Seymour,2649,Toledo,Mid-American,RB,,,1.0,1,0.0,,1.0,18,1.0,0.0,0.0,,,1.0,18.0,38.0,18.0,1.0,0.0,,,,0.0,5.949559179489368,5.949559179489368,3.425963164136732,3.425963164136732,1.0,0.0
2019,4039602,Khalil Tate,12,Arizona,Pac-12,QB,,,294.0,280,14.0,,157.0,1725,13.0,10.0,105.0,,,0.5607142857142857,6.160714285714286,5.482142857142857,5.86734693877551,0.04642857142857143,0.03571428571428571,,,,0.047619047619047616,136.41461449034506,0.46399528738212603,62.057060138646385,0.211078435845736,0.45,0.1
2019,4039901,Sawyer Smith,96,Kentucky,SEC,QB,,,139.0,132,7.0,,57.0,564,4.0,4.0,54.0,,,0.4318181818181818,4.2727272727272725,3.515151515151515,4.057553956834532,0.030303030303030304,0.030303030303030304,,,,0.050359712230215826,48.51718458458751,0.34904449341429866,6.479163748632173,0.04661268883908038,0.42424242424242425,0.09848484848484848
2019,4039903,Kade Young,2653,Troy,Sun Belt,QB,,,5.0,5,0.0,,3.0,23,0.0,1.0,0.0,,,0.6,4.6,-4.4,4.6,0.0,0.2,,,,0.0,1.5262114910370665,0.30524229820741333,0.22001735098172404,0.044003470196344804,0.4,0.0
2019,4039910,Kaleb Barker,2653,Troy,Sun Belt,QB,,,493.0,479,14.0,,295.0,3327,28.0,10.0,131.0,,,0.615866388308977,6.945720250521921,7.175365344467641,6.748478701825558,0.05845511482254697,0.020876826722338204,,,,0.028397565922920892,281.53832924778067,0.5710716617602042,148.37370504129828,0.3009608621527348,0.5198329853862212,0.10438413361169102
2019,4040407,Jack Abraham,2572,Southern Miss,Conference USA,QB,,,434.0,419,15.0,,270.0,3074,19.0,14.0,152.0,,,0.6443914081145584,7.336515513126492,6.7398568019093075,7.082949308755761,0.045346062052505964,0.03341288782816229,,,,0.03456221198156682,255.45579550905893,0.588607823753592,149.044794034898,0.34342118441220737,0.513126491646778,0.12171837708830549
2019,4040546,Hutch White,326,Texas State,Sun Belt,WR,,,2.0,2,0.0,,1.0,8,1.0,0.0,0.0,,,0.5,4.0,14.0,4.0,0.5,0.0,,,,0.0,3.179396374084063,1.5896981870420315,1.5873950420516358,0.7936975210258179,0.5,0.0
2019,4040641,Johnathan Brantley,2197,Eastern Illinois,OVC,QB,,,21.0,19,2.0,,8.0,37,0.0,0.0,12.0,,,0.42105263157894735,1.9473684210526316,1.9473684210526316,1.7619047619047619,0.0,0.0,,,,0.09523809523809523,-4.990563564343425,-0.2376458840163536,-1.9343341785221924,-0.09211115135819964,0.2631578947368421,0.0
2019,4040655,Darnell Mooney,2655,Tulane,American Athletic,WR,,,1.0,1,0.0,,1.0,48,1.0,0.0,0.0,,,1.0,48.0,68.0,48.0,1.0,0.0,,,,0.0,6.859999999999999,6.859999999999999,3.686233836279957,3.686233836279957,1.0,1.0
2019,4040660,Jacob Robertson Jr.,2655,Tulane,American Athletic,WR,,,1.0,1,0.0,,1.0,7,1.0,0.0,0.0,,,1.0,7.0,27.0,7.0,1.0,0.0,,,,0.0,3.7033916419933175,3.7033916419933175,2.196754630327211,2.196754630327211,1.0,0.0
2019,4040714,Miller Forristall,333,Alabama,SEC,TE,,,1.0,1,0.0,,1.0,27,1.0,0.0,0.0,,,1.0,27.0,47.0,27.0,1.0,0.0,,,,0.0,5.390000000000001,5.390000000000001,2.741280841391486,2.741280841391486,1.0,1.0
2019,4040715,Jalen Hurts,201,Oklahoma,Big 12,QB,,,339.0,325,14.0,,208.0,2863,22.0,7.0,124.0,,,0.64,8.80923076923077,9.193846153846154,8.44542772861357,0.06769230769230769,0.021538461538461538,,,,0.04129793510324484,280.51667078794173,0.8274828046841939,177.3563816350433,0.5231751670650245,0.5846153846153846,0.1753846153846154
2019,4040766,Trent Wessel,2226,Florida Atlantic,Conference USA,QB,,,1.0,1,0.0,,1.0,6,0.0,0.0,0.0,,,1.0,6.0,6.0,6.0,0.0,0.0,,,,0.0,-0.03300683886841593,-0.03300683886841593,0.01770362331097974,0.01770362331097974,0.0,0.0
2019,4040769,James Charles,2226,Florida Atlantic,Conference USA,RB,,,1.0,1,0.0,,1.0,-2,0.0,0.0,0.0,,,1.0,-2.0,-2.0,-2.0,0.0,0.0,,,,0.0,-0.9460047320907456,-0.9460047320907456,-1.3003818856519684,-1.3003818856519684,0.0,0.0
2019,4040790,Jason Huntley,166,New Mexico State,FBS Independents,RB,,,1.0,1,0.0,,1.0,4,1.0,0.0,0.0,,,1.0,4.0,24.0,4.0,1.0,0.0,,,,0.0,4.470388375672156,4.470388375672156,2.6959729214765815,2.6959729214765815,1.0,0.0
2019,4040873,Chris Helbig,253,Southern Utah,Big Sky,QB,,,32.0,29,3.0,,14.0,120,0.0,0.0,18.0,,,0.4827586206896552,4.137931034482759,4.137931034482759,3.75,0.0,0.0,,,,0.09375,-0.9800110634461809,-0.030625345732693154,2.537171137761131,0.07928659805503534,0.3793103448275862,0.034482758620689655
2019,4041531,Austin Simmons,233,South Dakota,MVFC,QB,,,38.0,36,2.0,,25.0,194,3.0,2.0,20.0,,,0.6944444444444444,5.388888888888889,4.555555555555555,5.105263157894737,0.08333333333333333,0.05555555555555555,,,,0.05263157894736842,9.872681749410358,0.2598074144581673,1.8271021206609,0.04808163475423421,0.5,0.08333333333333333
2019,4041534,Tyler Tsagalis,233,South Dakota,MVFC,QB,,,4.0,4,0.0,,4.0,25,0.0,0.0,0.0,,,1.0,6.25,6.25,6.25,0.0,0.0,,,,0.0,3.7117599546604128,0.9279399886651032,2.3654973789157006,0.5913743447289251,1.0,0.0
2019,4042803,Conor Blount,2198,Eastern Kentucky,OVC,QB,,,20.0,16,4.0,,6.0,10,0.0,0.0,33.0,,,0.375,0.625,0.625,0.5,0.0,0.0,,,,0.2,-7.040736020753283,-0.35203680103766416,-2.343226238472451,-0.11716131192362256,0.25,0.0
