season,player_id,player_name,team_id,team_name,conference,position,games,starts,dropbacks,pass_attempts,sacks_taken,pressures_faced,completions,pass_yards,pass_td,interceptions,sacks_yards_lost,air_yards,yac,completion_pct,yards_per_att,adj_yards_per_att,yards_per_dropback,td_rate,int_rate,air_yards_per_att,yac_per_comp,pressure_rate,sack_rate,epa_total_pass,epa_per_dropback,ppa_total_pass,ppa_per_dropback,success_rate,explosive_pass_rate,cfbd_player_id,pff_player_game_count,pff_accuracy_percent,pff_aimed_passes,pff_attempts,pff_avg_depth_of_target,pff_avg_time_to_throw,pff_bats,pff_big_time_throws,pff_btt_rate,pff_completion_percent,pff_completions,pff_def_gen_pressures,pff_drop_rate,pff_dropbacks,pff_drops,pff_first_downs,pff_grades_hands_fumble,pff_grades_offense,pff_grades_pass,pff_grades_run,pff_hit_as_threw,pff_interceptions,pff_passing_snaps,pff_penalties,pff_declined_penalties,pff_pressure_to_sack_rate,pff_qb_rating,pff_sack_percent,pff_sacks,pff_scrambles,pff_spikes,pff_thrown_aways,pff_touchdowns,pff_turnover_worthy_plays,pff_twp_rate,pff_yards,pff_ypa
2019,4242231,Racey McMath,99,LSU,SEC,WR,,,1.0,1,0.0,,1.0,6,1.0,0.0,0.0,,,1.0,6.0,26.0,6.0,1.0,0.0,,,,0.0,3.513213388631248,3.513213388631248,2.052489771065277,2.052489771065277,1.0,0.0,4242231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242268,Andrew Marty,77,Northwestern,Big Ten,QB,,,25.0,21,0.0,,13.0,112,1.0,2.0,0.0,,,0.6190476190476191,5.333333333333333,2.0,5.333333333333333,0.0476190476190476,0.0952380952380952,,,,0.0,14.21798915882843,0.6770471028013538,6.277373321580105,0.2989225391228621,0.5714285714285714,0.0952380952380952,4242268,4.0,75.0,20.0,22.0,8.8,2.9,0.0,1.0,3.7,63.6,14.0,8.0,6.7,25.0,1.0,7.0,81.2,67.6,53.9,68.0,0.0,2.0,31.0,0.0,0.0,0.0,75.9,0.0,0.0,3.0,0.0,2.0,2.0,3.0,9.7,150.0,6.8
2019,4242275,Jace James,77,Northwestern,Big Ten,WR,,,1.0,1,0.0,,1.0,9,1.0,0.0,0.0,,,1.0,9.0,29.0,9.0,1.0,0.0,,,,0.0,5.444220838176107,5.444220838176107,3.010112654732236,3.010112654732236,1.0,0.0,4242275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242331,Jack Coan,275,Wisconsin,Big Ten,QB,,,373.0,313,12.0,,213.0,2266,14.0,5.0,84.0,,,0.6805111821086262,7.23961661341853,7.415335463258786,6.972307692307692,0.0447284345047923,0.0159744408945686,,,,0.0369230769230769,195.55077327231584,0.601694686991741,127.50999684670042,0.3923384518360013,0.5750798722044729,0.0798722044728434,4242331,14.0,78.4,320.0,340.0,7.5,2.49,4.0,12.0,3.4,69.4,236.0,91.0,6.0,373.0,15.0,137.0,66.0,78.5,77.0,64.1,6.0,5.0,384.0,1.0,0.0,23.1,104.7,5.6,21.0,12.0,1.0,9.0,18.0,14.0,3.6,2714.0,8.0
2019,4242335,Jonathan Taylor,275,Wisconsin,Big Ten,RB,,,3.0,3,0.0,,3.0,76,3.0,0.0,0.0,,,1.0,25.33333333333333,45.333333333333336,25.33333333333333,1.0,0.0,,,,0.0,16.660737051869006,5.553579017289668,9.09984483740917,3.0332816124697235,1.0,0.6666666666666666,4242335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242369,Matt Bushman,252,BYU,FBS Independents,TE,,,3.0,3,0.0,,3.0,73,3.0,0.0,0.0,,,1.0,24.33333333333333,44.333333333333336,24.33333333333333,1.0,0.0,,,,0.0,16.4085147330628,5.469504911020933,9.702462222489894,3.234154074163298,1.0,0.6666666666666666,4242369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242394,Michael Curtis,113,Massachusetts,FBS Independents,QB,,,67.0,65,2.0,,30.0,275,2.0,3.0,10.0,,,0.4615384615384615,4.230769230769231,2.769230769230769,4.104477611940299,0.0307692307692307,0.0461538461538461,,,,0.0298507462686567,12.933676557732303,0.1930399486228702,-3.2674218021150763,-0.0487674895838071,0.3846153846153846,0.0769230769230769,4242394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242408,Chase Garbers,25,California,Pac-12,QB,,,255.0,235,20.0,,129.0,1647,13.0,3.0,115.0,,,0.548936170212766,7.008510638297873,7.540425531914893,6.458823529411765,0.0553191489361702,0.0127659574468085,,,,0.0784313725490196,133.7565470022424,0.5245354784401662,79.21606475440895,0.3106512343310155,0.4723404255319149,0.1191489361702127,4242408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242496,Alec Hallman,2229,Florida International,Conference USA,P,,,1.0,1,0.0,,0.0,-11,0.0,1.0,0.0,,,0.0,-11.0,-56.0,-11.0,0.0,1.0,,,,0.0,-0.9365644044656648,-0.9365644044656648,-2.1735430655242585,-2.1735430655242585,0.0,0.0,4242496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242526,John Samuel Shenker,2,Auburn,SEC,TE,,,1.0,1,0.0,,1.0,6,1.0,0.0,0.0,,,1.0,6.0,26.0,6.0,1.0,0.0,,,,0.0,4.213213388631248,4.213213388631248,2.528666992781938,2.528666992781938,1.0,0.0,4242526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4242546,Davis Mills,24,Stanford,Pac-12,QB,,,271.0,251,10.0,,156.0,1843,10.0,5.0,64.0,,,0.6215139442231076,7.342629482071713,7.243027888446215,7.061302681992337,0.0398406374501992,0.0199203187250996,,,,0.0383141762452107,128.22982655530532,0.4913020174532771,74.6163030652498,0.2858862186408038,0.545816733067729,0.1274900398406374,4242546,8.0,70.9,237.0,244.0,9.0,2.42,1.0,12.0,4.6,64.8,158.0,61.0,6.0,271.0,10.0,94.0,67.3,70.7,72.4,51.6,1.0,5.0,287.0,5.0,0.0,21.3,95.9,4.8,13.0,14.0,3.0,2.0,11.0,9.0,3.1,1954.0,8.0
2019,4242557,Colby Parkinson,24,Stanford,Pac-12,TE,,,1.0,1,0.0,,1.0,8,1.0,0.0,0.0,,,1.0,8.0,28.0,8.0,1.0,0.0,,,,0.0,3.879396374084063,3.879396374084063,2.319599568699692,2.319599568699692,1.0,0.0,4242557,1.0,100.0,1.0,1.0,13.0,3.7,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,73.8,67.1,54.8,,0.0,0.0,1.0,5.0,0.0,,139.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0
2019,4242974,Austin Burton,26,UCLA,Pac-12,QB,,,82.0,67,3.0,,44.0,351,1.0,0.0,14.0,,,0.6567164179104478,5.2388059701492535,5.537313432835821,5.014285714285714,0.0149253731343283,0.0,,,,0.0428571428571428,21.42475430291257,0.3060679186130368,12.354518845629178,0.1764931263661311,0.5223880597014925,0.0597014925373134,4242974,6.0,83.0,53.0,63.0,7.5,2.81,3.0,2.0,3.1,68.3,43.0,24.0,2.3,82.0,1.0,26.0,51.4,69.1,75.3,54.1,1.0,0.0,83.0,1.0,0.0,12.5,88.4,3.7,3.0,15.0,0.0,6.0,1.0,0.0,0.0,365.0,5.8
2019,4242995,Jorge Reyna,278,Fresno State,Mountain West,QB,,,425.0,382,20.0,,231.0,2476,16.0,10.0,149.0,,,0.6047120418848168,6.481675392670157,6.141361256544503,6.159203980099503,0.0418848167539267,0.0261780104712041,,,,0.0497512437810945,180.08471168617092,0.4479719196173406,96.11272688294324,0.2390863852809533,0.5157068062827225,0.1020942408376963,4242995,12.0,74.8,353.0,370.0,8.7,2.67,7.0,16.0,4.1,65.4,242.0,139.0,8.3,425.0,22.0,142.0,51.7,65.4,65.0,58.7,5.0,11.0,450.0,0.0,0.0,17.3,87.9,5.6,24.0,28.0,0.0,5.0,15.0,18.0,4.0,2682.0,7.2
2019,4243160,Laviska Shenault Jr.,38,Colorado,Pac-12,WR,,,1.0,1,0.0,,1.0,25,1.0,0.0,0.0,,,1.0,25.0,45.0,25.0,1.0,0.0,,,,0.0,5.663391641993318,5.663391641993318,2.922925669705489,2.922925669705489,1.0,1.0,4243160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4243162,Tyler Lytle,38,Colorado,Pac-12,QB,,,2.0,2,1.0,,0.0,-1,0.0,0.0,1.0,,,0.0,-0.5,-0.5,-0.3333333333333333,0.0,0.0,,,,0.3333333333333333,-1.5483102392906676,-0.5161034130968892,-0.8259462673261391,-0.2753154224420464,0.0,0.0,4243162,2.0,100.0,1.0,1.0,3.0,3.3,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,1.0,0.0,61.8,59.5,58.9,,0.0,0.0,2.0,0.0,0.0,50.0,39.6,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4243168,K.D. Nixon,38,Colorado,Pac-12,WR,,,2.0,1,0.0,,1.0,38,1.0,0.0,0.0,,,1.0,38.0,58.0,38.0,1.0,0.0,,,,0.0,6.16,6.16,3.094592648585188,3.094592648585188,1.0,1.0,4243168,2.0,100.0,1.0,1.0,38.0,5.3,0.0,1.0,100.0,100.0,1.0,1.0,0.0,2.0,0.0,1.0,55.3,65.6,87.3,53.0,0.0,0.0,2.0,5.0,0.0,0.0,158.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,38.0
2019,4243258,Jason Shelley,254,Utah,Pac-12,QB,,,14.0,14,3.0,,6.0,27,1.0,0.0,16.0,,,0.4285714285714285,1.9285714285714288,3.357142857142857,1.588235294117647,0.0714285714285714,0.0,,,,0.1764705882352941,-0.6308605645265497,-0.0371094449721499,-1.3819811249652836,-0.081293007350899,0.4285714285714285,0.0,4243258,6.0,63.6,11.0,11.0,9.2,3.09,0.0,0.0,0.0,54.5,6.0,4.0,14.3,14.0,1.0,3.0,75.0,59.1,45.2,64.2,0.0,0.0,14.0,0.0,0.0,50.0,94.1,14.3,2.0,1.0,0.0,0.0,1.0,0.0,0.0,43.0,3.9
2019,4243276,Todd Centeio,218,Temple,American Athletic,QB,,,64.0,50,4.0,,30.0,332,4.0,1.0,36.0,,,0.6,6.64,7.34,6.148148148148148,0.08,0.02,,,,0.074074074074074,28.68409228696864,0.531186894203123,12.642783878124575,0.2341256273726773,0.46,0.1,4243276,10.0,79.6,49.0,51.0,6.0,2.31,0.0,0.0,0.0,66.7,34.0,22.0,12.8,64.0,5.0,20.0,61.4,62.2,66.6,59.6,0.0,1.0,68.0,0.0,0.0,22.7,118.4,7.8,5.0,6.0,0.0,2.0,5.0,1.0,1.5,444.0,8.7
2019,4243331,Cade Otton,264,Washington,Pac-12,TE,,,1.0,1,0.0,,1.0,3,1.0,0.0,0.0,,,1.0,3.0,23.0,3.0,1.0,0.0,,,,0.0,2.799559179489368,2.799559179489368,1.464451732731337,1.464451732731337,1.0,0.0,4243331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4243364,Connor Adair,235,Memphis,American Athletic,QB,,,15.0,15,0.0,,10.0,109,0.0,0.0,0.0,,,0.6666666666666666,7.266666666666667,7.266666666666667,7.266666666666667,0.0,0.0,,,,0.0,10.509886619025592,0.7006591079350396,12.11850901570913,0.8079006010472753,0.4666666666666667,0.1333333333333333,4243364,5.0,92.3,13.0,15.0,7.7,2.28,0.0,1.0,6.7,66.7,10.0,3.0,16.7,15.0,2.0,6.0,68.8,82.9,91.3,61.0,1.0,0.0,15.0,4.0,0.0,0.0,87.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.0,7.3
2019,4243390,Tyce Daniel,235,Memphis,American Athletic,TE,,,1.0,1,0.0,,1.0,3,1.0,0.0,0.0,,,1.0,3.0,23.0,3.0,1.0,0.0,,,,0.0,2.799559179489368,2.799559179489368,1.464451732731337,1.464451732731337,1.0,0.0,4243390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4243455,Jacquez Sloan,98,Western Kentucky,Conference USA,WR,,,1.0,1,0.0,,0.0,-9,0.0,1.0,0.0,,,0.0,-9.0,-54.0,-9.0,0.0,1.0,,,,0.0,1.2462114910370667,1.2462114910370667,-2.723386762683635,-2.723386762683635,1.0,0.0,4243455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4243484,Jordan Hoy,2320,Lamar,Southland,QB,,,23.0,23,0.0,,10.0,75,0.0,0.0,0.0,,,0.4347826086956521,3.260869565217391,3.260869565217391,3.260869565217391,0.0,0.0,,,,0.0,-3.3733533169902543,-0.1466675355213154,-1.2025008046174892,-0.0522826436790212,0.3478260869565217,0.0,4243484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4243485,Steven Williams,295,Old Dominion,Conference USA,LB,,,2.0,2,0.0,,1.0,18,1.0,1.0,0.0,,,0.5,9.0,-3.5,9.0,0.5,0.5,,,,0.0,10.150689267823784,5.075344633911891,1.663020970386146,0.831510485193073,1.0,0.5,4243485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4243535,D.J. Mack Jr.,2116,UCF,American Athletic,QB,,,36.0,30,1.0,,18.0,132,4.0,1.0,8.0,,,0.6,4.4,5.566666666666666,4.258064516129032,0.1333333333333333,0.0333333333333333,,,,0.032258064516129,16.92450164706036,0.5459516660342052,0.7883328929518849,0.0254300933210285,0.5666666666666667,0.1,4243535,7.0,67.7,31.0,31.0,12.5,2.59,0.0,2.0,5.9,61.3,19.0,8.0,9.5,36.0,2.0,13.0,59.4,62.8,54.2,68.0,0.0,1.0,39.0,2.0,0.0,25.0,108.7,5.6,2.0,3.0,0.0,0.0,4.0,1.0,2.6,219.0,7.1
2019,4243537,Gabriel Davis,2116,UCF,American Athletic,WR,,,4.0,4,0.0,,4.0,79,4.0,0.0,0.0,,,1.0,19.75,39.75,19.75,1.0,0.0,,,,0.0,22.04339164199332,5.510847910498329,11.917851376662242,2.9794628441655604,1.0,0.25,4243537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4243539,Noah Vedral,158,Nebraska,Big Ten,QB,,,63.0,55,4.0,,34.0,479,0.0,0.0,27.0,,,0.6181818181818182,8.709090909090909,8.709090909090909,8.11864406779661,0.0,0.0,,,,0.0677966101694915,12.5946286010886,0.213468281374383,10.488976525418106,0.1777792631426797,0.4545454545454545,0.1636363636363636,4243539,5.0,81.8,44.0,52.0,6.4,2.71,1.0,5.0,9.6,65.4,34.0,27.0,5.6,63.0,2.0,17.0,24.6,73.7,61.9,74.2,2.0,0.0,63.0,0.0,0.0,18.5,90.1,7.9,5.0,4.0,0.0,5.0,0.0,3.0,4.8,418.0,8.0
2019,4243712,CJ Williams,2426,Navy,American Athletic,RB,,,5.0,4,0.0,,3.0,90,1.0,0.0,0.0,,,0.75,22.5,27.5,22.5,0.25,0.0,,,,0.0,11.613391641993315,2.9033479104983293,9.027818957269604,2.256954739317401,0.75,0.75,4243712,5.0,75.0,4.0,4.0,25.5,3.18,0.0,1.0,25.0,75.0,3.0,3.0,0.0,5.0,0.0,3.0,83.4,81.7,83.7,71.0,0.0,0.0,5.0,0.0,0.0,0.0,156.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,90.0,22.5
2019,4243760,Tyler Page,2567,SMU,American Athletic,WR,,,2.0,2,0.0,,1.0,30,0.0,0.0,0.0,,,0.5,15.0,15.0,15.0,0.0,0.0,,,,0.0,1.4000000000000006,0.7000000000000003,1.928883882523268,0.964441941261634,0.5,0.5,4243760,3.0,50.0,2.0,2.0,26.0,4.0,0.0,1.0,33.3,50.0,1.0,1.0,0.0,2.0,0.0,1.0,71.8,66.6,90.4,,0.0,0.0,3.0,0.0,0.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0
2019,4243787,De'Andre Johnson,2640,Texas Southern,SWAC,QB,,,34.0,32,2.0,,16.0,138,0.0,0.0,13.0,,,0.5,4.3125,4.3125,4.0588235294117645,0.0,0.0,,,,0.0588235294117647,0.6032105258717455,0.0177414860550513,-0.8822469668790405,-0.0259484402023247,0.4375,0.0625,4243787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4243910,Khalil McClain,2653,Troy,Sun Belt,WR,,,2.0,2,0.0,,1.0,18,0.0,0.0,0.0,,,0.5,9.0,9.0,9.0,0.0,0.0,,,,0.0,0.2712489401987006,0.1356244700993503,-0.849380623287454,-0.424690311643727,0.5,0.0,4243910,2.0,100.0,2.0,2.0,16.5,3.2,0.0,0.0,0.0,50.0,1.0,0.0,50.0,2.0,1.0,1.0,73.5,65.9,87.3,,0.0,0.0,2.0,2.0,0.0,,81.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0
2019,4244029,Jarret Doege,277,West Virginia,Big 12,QB,,,131.0,126,5.0,,79.0,741,7.0,3.0,40.0,,,0.626984126984127,5.880952380952381,5.920634920634921,5.656488549618321,0.0555555555555555,0.0238095238095238,,,,0.0381679389312977,59.56144730238855,0.4546675366594546,30.11815751338492,0.2299095993388161,0.4761904761904761,0.1111111111111111,4244029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4244049,Quintin Morris,189,Bowling Green,Mid-American,TE,,,1.0,1,0.0,,1.0,2,1.0,0.0,0.0,,,1.0,2.0,22.0,2.0,1.0,0.0,,,,0.0,3.170645314282765,3.170645314282765,2.067936525322223,2.067936525322223,1.0,0.0,4244049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4244068,Dustin Crum,2309,Kent State,Mid-American,QB,,,413.0,348,34.0,,214.0,2425,20.0,2.0,178.0,,,0.6149425287356322,6.968390804597701,7.859195402298851,6.348167539267016,0.057471264367816,0.0057471264367816,,,,0.0890052356020942,179.3854208097535,0.4695953424339096,108.10181428662968,0.2829890426351562,0.5028735632183908,0.0890804597701149,4244068,13.0,80.2,293.0,311.0,8.8,2.84,3.0,22.0,6.5,69.5,216.0,147.0,8.1,413.0,19.0,139.0,66.1,91.7,90.9,75.2,2.0,2.0,447.0,0.0,0.0,26.5,113.6,9.4,39.0,62.0,0.0,13.0,20.0,3.0,0.7,2606.0,8.4
2019,4244297,Jackson Williamson,193,Miami (OH),Mid-American,QB,,,25.0,23,4.0,,8.0,79,0.0,2.0,20.0,,,0.3478260869565217,3.4347826086956523,-0.4782608695652174,2.925925925925926,0.0,0.0869565217391304,,,,0.1481481481481481,10.843743908967877,0.401620144776588,-1.3371300287377972,-0.0495233343976961,0.391304347826087,0.0434782608695652,4244297,5.0,52.9,17.0,19.0,17.8,2.61,0.0,5.0,25.0,42.1,8.0,7.0,11.1,25.0,1.0,2.0,32.1,71.5,68.7,65.2,0.0,2.0,26.0,0.0,0.0,57.1,16.0,16.0,4.0,2.0,0.0,2.0,0.0,3.0,11.5,84.0,4.4
2019,4244306,Jalen Walker,193,Miami (OH),Mid-American,WR,,,2.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.7000000000000002,-0.7000000000000002,-0.5080208698531008,-0.5080208698531008,0.0,0.0,4244306,2.0,0.0,1.0,1.0,34.0,3.65,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,0.0,40.8,63.4,47.5,63.6,0.0,0.0,2.0,0.0,0.0,100.0,39.6,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4244601,Seth Boomer,202,Tulsa,American Athletic,QB,,,17.0,14,0.0,,8.0,97,1.0,0.0,0.0,,,0.5714285714285714,6.928571428571429,8.357142857142858,6.928571428571429,0.0714285714285714,0.0,,,,0.0,8.252150319224093,0.5894393085160067,4.299361259471832,0.3070972328194165,0.4285714285714285,0.0714285714285714,4244601,2.0,69.2,13.0,15.0,8.7,3.66,0.0,1.0,5.6,53.3,8.0,7.0,11.1,17.0,1.0,4.0,69.1,62.0,66.0,52.0,0.0,0.0,20.0,0.0,0.0,0.0,95.7,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,97.0,6.5
2019,4244648,Kaylan Wiggins,2229,Florida International,Conference USA,QB,,,31.0,29,2.0,,15.0,162,0.0,0.0,10.0,,,0.5172413793103449,5.586206896551724,5.586206896551724,5.225806451612903,0.0,0.0,,,,0.064516129032258,6.1459360598907455,0.1982560019319595,3.544898507950548,0.1143515647725983,0.4137931034482758,0.1034482758620689,4244648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4244688,Nathan Rourke,195,Ohio,Mid-American,QB,,,364.0,345,20.0,,196.0,2657,19.0,5.0,144.0,,,0.5681159420289855,7.701449275362319,8.15072463768116,7.279452054794521,0.0550724637681159,0.0144927536231884,,,,0.0547945205479452,204.48453966524335,0.5602316155212147,106.8768820957172,0.2928133756047046,0.5130434782608696,0.144927536231884,4244688,13.0,70.1,311.0,330.0,11.6,2.99,3.0,18.0,5.2,60.6,200.0,121.0,8.3,364.0,18.0,135.0,52.1,86.7,78.0,82.1,8.0,5.0,384.0,4.0,0.0,15.7,102.1,5.2,19.0,13.0,1.0,7.0,20.0,14.0,3.6,2820.0,8.5
2019,4244771,JaCorey Sullivan,2117,Central Michigan,Mid-American,WR,,,1.0,1,0.0,,1.0,34,1.0,0.0,0.0,,,1.0,34.0,54.0,34.0,1.0,0.0,,,,0.0,6.579999999999999,6.579999999999999,3.599748425591901,3.599748425591901,1.0,1.0,4244771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4244804,Preston Hutchinson,2199,Eastern Michigan,Mid-American,QB,,,70.0,64,6.0,,42.0,407,3.0,1.0,48.0,,,0.65625,6.359375,6.59375,5.814285714285714,0.046875,0.015625,,,,0.0857142857142857,38.13670291477349,0.5448100416396212,19.195550541853564,0.274222150597908,0.546875,0.09375,4244804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4244814,Jake Julien,2199,Eastern Michigan,Mid-American,P,,,2.0,1,1.0,,0.0,-4,0.0,0.0,4.0,,,0.0,-4.0,-4.0,-2.0,0.0,0.0,,,,0.5,4.829424879668316,2.4147124398341577,0.1576383584691729,0.0788191792345864,1.0,0.0,4244814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4244861,Evan Marshman,242,Rice,Conference USA,QB,,,10.0,9,3.0,,2.0,16,0.0,0.0,11.0,,,0.2222222222222222,1.7777777777777777,1.7777777777777777,1.3333333333333333,0.0,0.0,,,,0.25,-4.0550103348835895,-0.3379175279069658,-3.267428939452543,-0.2722857449543786,0.2222222222222222,0.0,4244861,1.0,50.0,4.0,5.0,6.0,3.24,0.0,0.0,0.0,40.0,2.0,7.0,0.0,10.0,0.0,2.0,19.0,37.5,38.4,55.8,0.0,0.0,10.0,0.0,0.0,57.1,57.9,40.0,4.0,1.0,0.0,1.0,0.0,1.0,10.0,27.0,5.4
2019,4245144,Davontavean Martin,265,Washington State,Pac-12,WR,,,2.0,2,0.0,,2.0,11,2.0,0.0,0.0,,,1.0,5.5,25.5,5.5,1.0,0.0,,,,0.0,8.173780017665475,4.086890008832738,4.572785147434328,2.286392573717164,1.0,0.0,4245144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4245146,Travell Harris,265,Washington State,Pac-12,WR,,,1.0,1,0.0,,1.0,10,1.0,0.0,0.0,,,1.0,10.0,30.0,10.0,1.0,0.0,,,,0.0,4.493213388631249,4.493213388631249,2.56659432452167,2.56659432452167,1.0,0.0,4245146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4245186,Frank Harris,2636,UTSA,Conference USA,QB,,,115.0,98,8.0,,65.0,443,3.0,2.0,33.0,,,0.6632653061224489,4.520408163265306,4.214285714285714,4.179245283018868,0.0306122448979591,0.0204081632653061,,,,0.0754716981132075,23.31373556308211,0.2199409015385104,7.539322004023791,0.0711256792832433,0.5204081632653061,0.0408163265306122,4245186,3.0,86.0,86.0,91.0,5.7,3.03,0.0,3.0,3.3,72.5,66.0,45.0,10.8,115.0,8.0,27.0,25.5,68.3,68.8,61.6,0.0,2.0,116.0,1.0,0.0,24.4,86.6,9.6,11.0,12.0,0.0,5.0,3.0,5.0,4.3,486.0,5.3
2019,4245191,Bryce Rivers,2466,Northwestern State,Southland,QB,,,5.0,4,1.0,,2.0,1,0.0,0.0,6.0,,,0.5,0.25,0.25,0.2,0.0,0.0,,,,0.2,-2.6351755359079583,-0.5270351071815916,-1.51503731718077,-0.303007463436154,0.25,0.0,4245191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4245281,Colton Richardson,70,Idaho,Big Sky,QB,,,17.0,13,4.0,,5.0,31,0.0,0.0,19.0,,,0.3846153846153846,2.3846153846153846,2.3846153846153846,1.8235294117647056,0.0,0.0,,,,0.2352941176470588,-6.235658019383779,-0.3668034129049282,-3.356192981510514,-0.197423116559442,0.1538461538461538,0.0769230769230769,4245281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4246097,Jack Chambers,2127,Charleston Southern,Big South,QB,,,32.0,31,1.0,,14.0,107,0.0,2.0,6.0,,,0.4516129032258064,3.4516129032258065,0.5483870967741935,3.34375,0.0,0.064516129032258,,,,0.03125,-5.464841620791782,-0.1707763006497432,-8.789783463199559,-0.2746807332249862,0.4193548387096774,0.064516129032258,4246097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4246131,Jordan Smith,2241,Gardner-Webb,Big South,QB,,,60.0,50,10.0,,17.0,95,0.0,2.0,56.0,,,0.34,1.9,0.1,1.5833333333333333,0.0,0.04,,,,0.1666666666666666,0.1783130050691128,0.0029718834178185,-4.073988815044155,-0.0678998135840692,0.34,0.08,4246131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4246892,Landon Brown,2335,Liberty,FBS Independents,QB,,,10.0,10,0.0,,3.0,10,0.0,1.0,0.0,,,0.3,1.0,-3.5,1.0,0.0,0.1,,,,0.0,2.902562910433138,0.2902562910433138,-2.188612830266797,-0.2188612830266797,0.3,0.1,4246892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4246920,DJ Stubbs,2335,Liberty,FBS Independents,WR,,,4.0,3,1.0,,1.0,26,0.0,0.0,12.0,,,0.3333333333333333,8.666666666666666,8.666666666666666,6.5,0.0,0.0,,,,0.25,-0.2438390488177018,-0.0609597622044254,-1.458950553279546,-0.3647376383198865,0.3333333333333333,0.3333333333333333,4246920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4247253,Caleb Snead,2097,Campbell,Big South,WR,,,1.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.6999999999999997,-0.6999999999999997,-0.7029700220436519,-0.7029700220436519,0.0,0.0,4247253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4247511,Logan Bitikofer,2083,Bucknell,Patriot,QB,,,13.0,11,2.0,,6.0,22,0.0,0.0,17.0,,,0.5454545454545454,2.0,2.0,1.6923076923076923,0.0,0.0,,,,0.1538461538461538,-3.961835713964597,-0.3047565933818921,-3.606516758669029,-0.2774243660514637,0.2727272727272727,0.0,4247511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
